1.0,0.0,0.0,0.0,0.99999999,150.0
2.0,1.4755,2.5556409665678785,0.0,0.99999999,150.0
3.0,2.951,0.0,0.0,0.99999999,150.0
4.0,4.4265,2.5556409665678785,0.0,0.99999999,150.0
5.0,0.0,1.7037606443785858,2.34215,0.99999999,150.0
6.0,1.4755,4.259401610946464,2.34215,0.99999999,150.0
7.0,2.951,1.7037606443785858,2.34215,0.99999999,150.0
8.0,4.4265,4.259401610946464,2.34215,0.99999999,150.0
9.0,0.0,0.0,4.6843,0.99999999,150.0
10.0,1.4755,2.5556409665678785,4.6843,0.99999999,150.0
11.0,2.951,0.0,4.6843,0.99999999,150.0
12.0,4.4265,2.5556409665678785,4.6843,0.99999999,150.0
13.0,0.0,1.7037606443785858,7.0264500000000005,0.99999999,150.0
14.0,1.4755,4.259401610946464,7.0264500000000005,0.99999999,150.0
15.0,2.951,1.7037606443785858,7.0264500000000005,0.99999999,150.0
16.0,4.4265,4.259401610946464,7.0264500000000005,0.99999999,150.0
17.0,0.0,0.0,9.3686,0.99999999,150.0
18.0,1.4755,2.5556409665678785,9.3686,0.99999999,150.0
19.0,2.951,0.0,9.3686,0.99999999,150.0
20.0,4.4265,2.5556409665678785,9.3686,0.99999999,150.0
21.0,0.0,1.7037606443785858,11.71075,0.99999999,150.0
22.0,1.4755,4.259401610946464,11.71075,0.99999999,150.0
23.0,2.951,1.7037606443785858,11.71075,0.99999999,150.0
24.0,4.4265,4.259401610946464,11.71075,0.99999999,150.0
25.0,0.0,5.111281933135757,0.0,0.99999999,150.0
26.0,1.4755,7.666922899703636,0.0,0.99999999,150.0
27.0,2.951,5.111281933135757,0.0,0.99999999,150.0
28.0,4.4265,7.666922899703636,0.0,0.99999999,150.0
29.0,0.0,6.815042577514343,2.34215,0.99999999,150.0
30.0,1.4755,9.37068354408222,2.34215,0.99999999,150.0
31.0,2.951,6.815042577514343,2.34215,0.99999999,150.0
32.0,4.4265,9.37068354408222,2.34215,0.99999999,150.0
33.0,0.0,5.111281933135757,4.6843,0.99999999,150.0
34.0,1.4755,7.666922899703636,4.6843,0.99999999,150.0
35.0,2.951,5.111281933135757,4.6843,0.99999999,150.0
36.0,4.4265,7.666922899703636,4.6843,0.99999999,150.0
37.0,0.0,6.815042577514343,7.0264500000000005,0.99999999,150.0
38.0,1.4755,9.37068354408222,7.0264500000000005,0.99999999,150.0
39.0,2.951,6.815042577514343,7.0264500000000005,0.99999999,150.0
40.0,4.4265,9.37068354408222,7.0264500000000005,0.99999999,150.0
41.0,0.0,5.111281933135757,9.3686,0.99999999,150.0
42.0,1.4755,7.666922899703636,9.3686,0.99999999,150.0
43.0,2.951,5.111281933135757,9.3686,0.99999999,150.0
44.0,4.4265,7.666922899703636,9.3686,0.99999999,150.0
45.0,0.0,6.815042577514343,11.71075,0.99999999,150.0
46.0,1.4755,9.37068354408222,11.71075,0.99999999,150.0
47.0,2.951,6.815042577514343,11.71075,0.99999999,150.0
48.0,4.4265,9.37068354408222,11.71075,0.99999999,150.0
49.0,0.0,10.222563866271514,0.0,0.99999999,150.0
50.0,1.4755,12.778204832839393,0.0,0.99999999,150.0
51.0,2.951,10.222563866271514,0.0,0.99999999,150.0
52.0,4.4265,12.778204832839393,0.0,0.99999999,150.0
53.0,0.0,11.9263245106501,2.34215,0.99999999,150.0
54.0,1.4755,14.481965477217978,2.34215,0.99999999,150.0
55.0,2.951,11.9263245106501,2.34215,0.99999999,150.0
56.0,4.4265,14.481965477217978,2.34215,0.99999999,150.0
57.0,0.0,10.222563866271514,4.6843,0.99999999,150.0
58.0,1.4755,12.778204832839393,4.6843,0.99999999,150.0
